a,b,c,Year,R2,RMSE,AIC,Country
3.140621609596988e-05,0.09060060103783127,0.0018195165143365674,1929,0.7214838419592553,0.06348107814204497,12.549957019333533,FRATNP
3.188948546296457e-05,0.09011265161525907,0.001763032606882242,1930,0.7294862437680789,0.061373108809844874,9.814578309639018,FRATNP
3.3257581341579e-05,0.08921668009154923,0.0016728421990743654,1931,0.7318428878874493,0.06157610753454423,10.082053160329309,FRATNP
3.402453172714425e-05,0.08855486520753178,0.0015808089462704363,1932,0.7281485150314598,0.06383438866706322,12.999521030800395,FRATNP
3.403778011146172e-05,0.08824178333585317,0.0015301808756180112,1933,0.7285618237338856,0.06413156965654056,13.375741452828834,FRATNP
3.305566158128602e-05,0.08824953593617571,0.0014486712769184885,1934,0.7233242629554137,0.06689531527809649,16.79330883605155,FRATNP
3.380037087957353e-05,0.08763545898175408,0.0013710102155832747,1935,0.7197095903805861,0.06939900761733536,19.769542785431867,FRATNP
3.3574089976374916e-05,0.08732763124502974,0.0012986740277070145,1936,0.7117806809610001,0.07303261810984307,23.90326412838212,FRATNP
3.470245363053821e-05,0.08679204343153042,0.0012394497948823857,1937,0.7104442247102769,0.07520388105242859,26.276294770071587,FRATNP
3.5861330726430055e-05,0.08606403070986683,0.0011662034686879578,1938,0.7005874330465278,0.08019476595711189,31.480983060977394,FRATNP
3.681283459374035e-05,0.08558349726730656,0.001079403112369522,1939,0.6944861571621365,0.08543649337877464,36.6095047104225,FRATNP
3.749029684119861e-05,0.0850348031743413,0.0010311852804637256,1940,0.6714358761949069,0.09064648040882978,40.96711181735142,FRATNP
3.8727353998246823e-05,0.08464356771954952,0.000952227393919307,1941,0.6749646423481088,0.0887760165186373,38.88282701901821,FRATNP
4.5303545130125695e-05,0.08245671072133365,0.0008525348984341061,1942,0.666256850650531,0.09215959892170951,41.3842033262126,FRATNP
4.9209428224971206e-05,0.08137826372660038,0.0008112642624171377,1943,0.6596406447552676,0.09221359648364054,40.97566182896395,FRATNP
5.479529800462056e-05,0.07990069530396249,0.0007469284017704424,1944,0.6431004390047703,0.09751325962832752,44.768371580297924,FRATNP
5.623328101795755e-05,0.07957687012017227,0.0006953710486637442,1945,0.6476908426016268,0.09532958219620123,42.55964709093894,FRATNP
5.4557984691593265e-05,0.07996389025957089,0.0006531030631153085,1946,0.6692184787338065,0.08647509203117151,34.85838728112142,FRATNP
5.435586930534033e-05,0.08004670808141384,0.0006273435756140012,1947,0.6685482894496,0.08477826410078715,33.02175137964832,FRATNP
5.369399092306236e-05,0.0800921371925782,0.0006426589318546933,1948,0.6653745744342969,0.08023614348188876,28.686902469816317,FRATNP
5.3758834161721416e-05,0.08048478452339765,0.0006190488763260202,1949,0.6601047009864363,0.0814183331025448,29.410280280152307,FRATNP
5.551288453523669e-05,0.07996425176368814,0.0006225998990464469,1950,0.6458360499255558,0.08150361349200064,29.153840081142135,FRATNP
5.560666190034629e-05,0.08027211672078689,0.0006095879090491831,1951,0.6413969016311597,0.08116446980091083,28.535356861722647,FRATNP
5.584365931750737e-05,0.080115855222947,0.0006173927290623469,1952,0.6478996726751027,0.07440093427293251,22.29213949011239,FRATNP
5.4766008891622895e-05,0.08071975675962645,0.0006062548874156135,1953,0.6342356008931977,0.07659064129935238,23.99597759088462,FRATNP
5.541260342360901e-05,0.08052613462277802,0.000592015415714133,1954,0.6281525044336123,0.07518475574575953,22.504638591308492,FRATNP
5.899706045434611e-05,0.07955238621587478,0.0005841209262228633,1955,0.622953288268959,0.0731149881576855,20.440086018975933,FRATNP
5.928099647974249e-05,0.079123338241959,0.0005759330894068797,1956,0.6069317060973922,0.07312948849727131,20.230622224303886,FRATNP
5.6649011474131554e-05,0.0796829298558387,0.0005758879672781747,1957,0.6034451704548947,0.0695310353919002,16.829384541646363,FRATNP
5.38309744617622e-05,0.08015622124101442,0.0005786165073368994,1958,0.5917438780588531,0.0677315195969261,15.031753063028617,FRATNP
5.842326147878617e-05,0.07853765790835382,0.0005497022820647346,1959,0.5879690958058504,0.0657446502992291,13.069905545177562,FRATNP
