Age,qx,time_unit,subphylum
11.38,0.002121719709659464,centuries,Invertebrate
11.39,0.002014324082363461,centuries,Invertebrate
11.4,0.0021305225386857307,centuries,Invertebrate
11.41,0.0021350713563321744,centuries,Invertebrate
11.42,0.002027027027027062,centuries,Invertebrate
11.43,0.0021439855563079036,centuries,Invertebrate
11.44,0.0020355083116588846,centuries,Invertebrate
11.45,0.0021529745042492276,centuries,Invertebrate
11.46,0.002044060867590236,centuries,Invertebrate
11.47,0.002048247610377807,centuries,Invertebrate
11.48,0.002166476624857472,centuries,Invertebrate
11.49,0.002056907781967765,centuries,Invertebrate
11.5,0.0020611473720371087,centuries,Invertebrate
11.51,0.002065404475042998,centuries,Invertebrate
11.52,0.0021846613774866297,centuries,Invertebrate
11.53,0.002074210647614705,centuries,Invertebrate
11.54,0.002078521939953837,centuries,Invertebrate
11.55,0.0020828511918536963,centuries,Invertebrate
11.56,0.0020871985157699946,centuries,Invertebrate
11.57,0.002091564025098802,centuries,Invertebrate
11.58,0.002095947834187206,centuries,Invertebrate
11.59,0.002100350058343081,centuries,Invertebrate
11.6,0.0021047708138447474,centuries,Invertebrate
11.61,0.0019920318725099584,centuries,Invertebrate
11.62,0.0021134202183867856,centuries,Invertebrate
11.63,0.002117896223085114,centuries,Invertebrate
11.64,0.002122391227449616,centuries,Invertebrate
11.65,0.0020087439442278976,centuries,Invertebrate
11.66,0.0021311863604073222,centuries,Invertebrate
11.67,0.0021357380161366457,centuries,Invertebrate
11.68,0.0020214030915575165,centuries,Invertebrate
11.69,0.0021446443464792075,centuries,Invertebrate
11.7,0.002029850746268713,centuries,Invertebrate
11.71,0.002153625269203152,centuries,Invertebrate
11.72,0.0020383693045563644,centuries,Invertebrate
11.73,0.0020425327405984017,centuries,Invertebrate
11.74,0.0021671081146159565,centuries,Invertebrate
11.75,0.002051158301158207,centuries,Invertebrate
11.76,0.002055374199008586,centuries,Invertebrate
11.77,0.0021807608432274916,centuries,Invertebrate
11.78,0.00206410879067509,centuries,Invertebrate
11.79,0.002068378148193273,centuries,Invertebrate
11.8,0.0020726652036087145,centuries,Invertebrate
11.81,0.0020769700671960933,centuries,Invertebrate
11.82,0.0020812928501469097,centuries,Invertebrate
11.83,0.0020856336645810325,centuries,Invertebrate
11.84,0.002089992623555359,centuries,Invertebrate
11.85,0.0020943698410743616,centuries,Invertebrate
11.86,0.002098765432098859,centuries,Invertebrate
11.87,0.0021031795125572295,centuries,Invertebrate
11.88,0.00210761219935518,centuries,Invertebrate
11.89,0.0021120636103864054,centuries,Invertebrate
11.9,0.002116533864541914,centuries,Invertebrate
11.91,0.00199625701809103,centuries,Invertebrate
11.92,0.002125265658207365,centuries,Invertebrate
11.93,0.0021297920320721975,centuries,Invertebrate
11.94,0.002008788449466281,centuries,Invertebrate
11.95,0.002138633790413902,centuries,Invertebrate
11.96,0.0021432173474533744,centuries,Invertebrate
11.97,0.00202147820593801,centuries,Invertebrate
11.98,0.002152171160906491,centuries,Invertebrate
11.99,0.0020299416391779124,centuries,Invertebrate
12,0.0021612001017033977,centuries,Invertebrate
12.01,0.002038476239011433,centuries,Invertebrate
12.02,0.0020426401123451177,centuries,Invertebrate
12.03,0.0021747473455290267,centuries,Invertebrate
12.04,0.002051282051282022,centuries,Invertebrate
12.05,0.0020554984583762703,centuries,Invertebrate
12.06,0.002059732234809375,centuries,Invertebrate
12.07,0.002192982456140413,centuries,Invertebrate
12.08,0.0020685197155786428,centuries,Invertebrate
12.09,0.0020728073584660445,centuries,Invertebrate
12.1,0.0020771128131897854,centuries,Invertebrate
12.11,0.002081436190971675,centuries,Invertebrate
12.12,0.0020857776039628906,centuries,Invertebrate
12.13,0.0020901371652515266,centuries,Invertebrate
12.14,0.0020945149888728087,centuries,Invertebrate
12.15,0.0020989111898204182,centuries,Invertebrate
12.16,0.0021033258840540414,centuries,Invertebrate
12.17,0.0021077591885128033,centuries,Invertebrate
12.18,0.00211221122112204,centuries,Invertebrate
12.19,0.001984389469506742,centuries,Invertebrate
12.2,0.0021208907741250282,centuries,Invertebrate
12.21,0.002125398512220933,centuries,Invertebrate
12.22,0.0021299254526092604,centuries,Invertebrate
12.23,0.002001067235859133,centuries,Invertebrate
12.24,0.0021387515038097105,centuries,Invertebrate
12.25,0.002009377093101117,centuries,Invertebrate
12.26,0.0021476510067113264,centuries,Invertebrate
12.27,0.00215227333871415,centuries,Invertebrate
12.28,0.00202210838500938,centuries,Invertebrate
12.29,0.0021612859651491956,centuries,Invertebrate
12.3,0.0020305942872616,centuries,Invertebrate
12.31,0.0020347259902332437,centuries,Invertebrate
12.32,0.0021747995106700113,centuries,Invertebrate
12.33,0.002043318348998735,centuries,Invertebrate
12.34,0.0020475020475021477,centuries,Invertebrate
12.35,0.0021884831076459665,centuries,Invertebrate
12.36,0.0020562028786840214,centuries,Invertebrate
12.37,0.002060439560439553,centuries,Invertebrate
12.38,0.002064693737095835,centuries,Invertebrate
12.39,0.002068965517241339,centuries,Invertebrate
12.4,0.002211472011057314,centuries,Invertebrate
12.41,0.0020778501177447506,centuries,Invertebrate
12.42,0.002082176568573124,centuries,Invertebrate
12.43,0.002086521073862757,centuries,Invertebrate
12.44,0.0020908837468636143,centuries,Invertebrate
12.45,0.0020952647017739023,centuries,Invertebrate
12.46,0.0020996640537513933,centuries,Invertebrate
12.47,0.0019638097909945307,centuries,Invertebrate
12.48,0.0021082220660577633,centuries,Invertebrate
12.49,0.0021126760563380254,centuries,Invertebrate
12.5,0.0021171489061396764,centuries,Invertebrate
12.51,0.0021216407355021394,centuries,Invertebrate
12.52,0.002126151665485465,centuries,Invertebrate
12.53,0.0019886363636363313,centuries,Invertebrate
12.54,0.002134927412467902,centuries,Invertebrate
12.55,0.0021394950791614464,centuries,Invertebrate
12.56,0.002001143510577452,centuries,Invertebrate
12.57,0.002148381552563694,centuries,Invertebrate
12.58,0.002009473230945913,centuries,Invertebrate
12.59,0.0021573421544656135,centuries,Invertebrate
12.6,0.0020178725857595836,centuries,Invertebrate
12.61,0.002166377816291143,centuries,Invertebrate
12.62,0.0020263424518743856,centuries,Invertebrate
12.63,0.00217548948513413,centuries,Invertebrate
12.64,0.002034883720930303,centuries,Invertebrate
12.65,0.002039032915817085,centuries,Invertebrate
12.66,0.002189141856392296,centuries,Invertebrate
12.67,0.0020476817317537366,centuries,Invertebrate
12.68,0.0020518833357761057,centuries,Invertebrate
12.69,0.0020561022176531774,centuries,Invertebrate
12.7,0.002207505518763808,centuries,Invertebrate
12.71,0.0020648967551623043,centuries,Invertebrate
12.72,0.0020691693762932006,centuries,Invertebrate
12.73,0.0020734597156398804,centuries,Invertebrate
12.74,0.0020777678836449986,centuries,Invertebrate
12.75,0.0020820939916714742,centuries,Invertebrate
12.76,0.002086438152011927,centuries,Invertebrate
12.77,0.0020908004778972256,centuries,Invertebrate
12.78,0.0020951810835079243,centuries,Invertebrate
12.79,0.0020995800839832546,centuries,Invertebrate
12.8,0.0021039975954313395,centuries,Invertebrate
12.81,0.002108433734939741,centuries,Invertebrate
12.82,0.0021128886205855624,centuries,Invertebrate
12.83,0.0021173623714458856,centuries,Invertebrate
12.84,0.001970294028493358,centuries,Invertebrate
12.85,0.0021260440394836877,centuries,Invertebrate
12.86,0.002130573733069574,centuries,Invertebrate
12.87,0.0021351227695592945,centuries,Invertebrate
12.88,0.0019868561821795305,centuries,Invertebrate
12.89,0.0021439509954058744,centuries,Invertebrate
12.9,0.0019950890116634534,centuries,Invertebrate
12.91,0.0021528525296017342,centuries,Invertebrate
12.92,0.0021574973031284195,centuries,Invertebrate
12.93,0.002007722007722035,centuries,Invertebrate
12.94,0.0021665119158155166,centuries,Invertebrate
12.95,0.002016129032257896,centuries,Invertebrate
12.96,0.002175602175602198,centuries,Invertebrate
12.97,0.002024606759071901,centuries,Invertebrate
12.98,0.0020287141073656034,centuries,Invertebrate
12.99,0.002189210320562962,centuries,Invertebrate
13,0.002037298229117801,centuries,Invertebrate
13.01,0.0020414572864322356,centuries,Invertebrate
13.02,0.002202989771833197,centuries,Invertebrate
13.03,0.00205014981864049,centuries,Invertebrate
13.04,0.002054361567635943,centuries,Invertebrate
13.05,0.0020585906571652934,centuries,Invertebrate
13.06,0.002062837194541478,centuries,Invertebrate
13.07,0.002226109079344951,centuries,Invertebrate
13.08,0.0020717131474103923,centuries,Invertebrate
13.09,0.0020760140530181603,centuries,Invertebrate
13.1,0.0020803328532564835,centuries,Invertebrate
13.11,0.0020846696600385073,centuries,Invertebrate
13.12,0.002089024586212407,centuries,Invertebrate
13.13,0.0020933977455717123,centuries,Invertebrate
13.14,0.0020977892528643016,centuries,Invertebrate
13.15,0.0021021992238032805,centuries,Invertebrate
13.16,0.0021066277750769746,centuries,Invertebrate
13.17,0.0021110750243585885,centuries,Invertebrate
13.18,0.001952807160292891,centuries,Invertebrate
13.19,0.0021196804174140604,centuries,Invertebrate
13.2,0.00212418300653594,centuries,Invertebrate
13.21,0.0021287047650236923,centuries,Invertebrate
13.22,0.0019691499835904347,centuries,Invertebrate
13.23,0.0021374547846102487,centuries,Invertebrate
13.24,0.002142033283901723,centuries,Invertebrate
13.25,0.002146631439894353,centuries,Invertebrate
13.26,0.0019857686579513034,centuries,Invertebrate
13.27,0.0021555297628917947,centuries,Invertebrate
13.28,0.001994017946161386,centuries,Invertebrate
13.29,0.0021645021645022577,centuries,Invertebrate
13.3,0.0020023360587351213,centuries,Invertebrate
13.31,0.0021735495736500132,centuries,Invertebrate
13.32,0.002010723860589758,centuries,Invertebrate
13.33,0.002182672934855745,centuries,Invertebrate
13.34,0.002019182231196237,centuries,Invertebrate
13.35,0.002191873208565176,centuries,Invertebrate
13.36,0.002027712064886833,centuries,Invertebrate
13.37,0.002031832035218506,centuries,Invertebrate
13.38,0.002205632846962957,centuries,Invertebrate
13.39,0.002040469307940884,centuries,Invertebrate
13.4,0.0020446413358323756,centuries,Invertebrate
13.41,0.0020488304592793938,centuries,Invertebrate
13.42,0.002224123182207105,centuries,Invertebrate
13.43,0.002057613168724215,centuries,Invertebrate
13.44,0.0020618556701030855,centuries,Invertebrate
13.45,0.0020661157024793875,centuries,Invertebrate
13.46,0.0020703933747411307,centuries,Invertebrate
13.47,0.0020746887966804906,centuries,Invertebrate
13.48,0.0020790020790021346,centuries,Invertebrate
13.49,0.002083333333333215,centuries,Invertebrate
13.5,0.0020876826722338038,centuries,Invertebrate
13.51,0.0020920502092051096,centuries,Invertebrate
13.52,0.002096436058700246,centuries,Invertebrate
13.53,0.0021008403361343353,centuries,Invertebrate
13.54,0.002105263157894721,centuries,Invertebrate
13.55,0.0021097046413502962,centuries,Invertebrate
13.56,0.002114164904862492,centuries,Invertebrate
13.57,0.0021186440677966045,centuries,Invertebrate
13.58,0.002123142250530785,centuries,Invertebrate
13.59,0.0019503546099290947,centuries,Invertebrate
13.6,0.002131817374311673,centuries,Invertebrate
13.61,0.0021363717286807526,centuries,Invertebrate
13.62,0.0021409455842997804,centuries,Invertebrate
13.63,0.0019667441444662925,centuries,Invertebrate
13.64,0.002149767108563294,centuries,Invertebrate
13.65,0.002154398563734339,centuries,Invertebrate
13.66,0.001979129183159345,centuries,Invertebrate
13.67,0.0021633315305569223,centuries,Invertebrate
13.68,0.001987353206865494,centuries,Invertebrate
13.69,0.0021723388848658987,centuries,Invertebrate
13.7,0.001995645863570372,centuries,Invertebrate
13.71,0.0021814215597164566,centuries,Invertebrate
13.72,0.002004008016032066,centuries,Invertebrate
13.73,0.0021905805038335835,centuries,Invertebrate
13.74,0.002012440541529381,centuries,Invertebrate
13.75,0.002199816681943245,centuries,Invertebrate
13.76,0.002020944332169705,centuries,Invertebrate
13.77,0.0020250368188512446,centuries,Invertebrate
13.78,0.0022136137244050946,centuries,Invertebrate
13.79,0.002033647624329782,centuries,Invertebrate
13.8,0.002037791774731401,centuries,Invertebrate
13.81,0.0022275849266754078,centuries,Invertebrate
13.82,0.0020465116279069218,centuries,Invertebrate
13.83,0.0020507084265473097,centuries,Invertebrate
13.84,0.0020549224733793503,centuries,Invertebrate
13.85,0.0020591538749531457,centuries,Invertebrate
13.86,0.0020634027386983167,centuries,Invertebrate
13.87,0.0022556390977442886,centuries,Invertebrate
13.88,0.0020723436322531708,centuries,Invertebrate
13.89,0.002076647158769207,centuries,Invertebrate
13.9,0.002080968596292032,centuries,Invertebrate
13.91,0.002085308056872015,centuries,Invertebrate
13.92,0.0020896656534954428,centuries,Invertebrate
13.93,0.0020940415000951784,centuries,Invertebrate
13.94,0.0020984357115604313,centuries,Invertebrate
13.95,0.0021028484037468598,centuries,Invertebrate
13.96,0.0021072796934866744,centuries,Invertebrate
13.97,0.001919754271453189,centuries,Invertebrate
13.98,0.0021157914983650494,centuries,Invertebrate
13.99,0.0021202775636084414,centuries,Invertebrate
14,0.002124782692679128,centuries,Invertebrate
14.01,0.0021293070073558074,centuries,Invertebrate
14.02,0.0021338506304559024,centuries,Invertebrate
14.03,0.0019440124416796323,centuries,Invertebrate
14.04,0.0021425788858590034,centuries,Invertebrate
14.05,0.002147179387077869,centuries,Invertebrate
14.06,0.001956181533646295,centuries,Invertebrate
14.07,0.0021560172481380757,centuries,Invertebrate
14.08,0.002160675702219561,centuries,Invertebrate
14.09,0.0019685039370077595,centuries,Invertebrate
14.1,0.00216962524654829,centuries,Invertebrate
14.11,0.001976675232259417,centuries,Invertebrate
14.12,0.002178649237472796,centuries,Invertebrate
14.13,0.0021834061135370675,centuries,Invertebrate
14.14,0.001989258006763528,centuries,Invertebrate
14.15,0.0021925453458241373,centuries,Invertebrate
