Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
1879,82,0.13872,0.13005,0.52,14204,1847,13317,74410,5.24
1879,83,0.15549,0.14462,0.52,12357,1787,11493,61094,4.94
1879,84,0.15613,0.14487,0.50,10570,1531,9807,49601,4.69
1879,85,0.17188,0.15847,0.51,9039,1432,8333,39794,4.40
1879,86,0.19368,0.17695,0.51,7606,1346,6949,31460,4.14
1879,87,0.19957,0.18122,0.49,6260,1135,5685,24511,3.92
1879,88,0.21756,0.19650,0.51,5126,1007,4629,18826,3.67
1879,89,0.25538,0.22633,0.50,4119,932,3650,14197,3.45
1879,90,0.24644,0.21905,0.49,3186,698,2832,10547,3.31
1879,91,0.28713,0.25126,0.50,2488,625,2178,7714,3.10
1879,92,0.31620,0.27334,0.50,1863,509,1611,5537,2.97
1879,93,0.30767,0.26784,0.52,1354,363,1179,3926,2.90
1879,94,0.30926,0.26720,0.49,991,265,856,2747,2.77
1879,95,0.33248,0.28482,0.50,726,207,622,1891,2.60
1879,96,0.37042,0.31291,0.50,520,163,439,1269,2.44
1879,97,0.38977,0.32484,0.49,357,116,297,830,2.32
1879,98,0.35576,0.30660,0.55,241,74,208,532,2.21
1879,99,0.49568,0.40136,0.53,167,67,135,324,1.94
1879,100,0.61802,0.46591,0.47,100,47,75,189,1.89
1879,101,0.36875,0.31915,0.58,53,17,46,114,2.13
1879,102,0.50638,0.40625,0.51,36,15,29,67,1.85
1879,103,0.80459,0.57895,0.52,22,13,16,38,1.77
1879,104,0.13637,0.12500,0.33,9,1,8,23,2.50
1879,105,0.79977,0.57143,0.50,8,5,6,14,1.81
1879,106,0.00000,0.00000,0.50,3,0,3,9,2.56
1879,107,0.42868,0.33333,0.33,3,1,3,5,1.56
1879,108,0.59954,0.50000,0.67,2,1,2,3,1.17
1879,109,1.49712,1.00000,0.67,1,1,1,1,0.67
1880,0,0.21408,0.18638,0.31,100000,18638,87060,4780842,47.81
1880,1,0.04175,0.04087,0.48,81362,3325,79644,4693782,57.69
1880,2,0.01630,0.01617,0.50,78037,1262,77406,4614138,59.13
1880,3,0.01279,0.01271,0.51,76775,976,76296,4536732,59.09
1880,4,0.00934,0.00930,0.52,75800,705,75461,4460436,58.85
1880,5,0.00685,0.00683,0.51,75095,513,74841,4384975,58.39
1880,6,0.00494,0.00493,0.52,74582,368,74406,4310134,57.79
1880,7,0.00428,0.00427,0.51,74214,317,74060,4235729,57.07
1880,8,0.00424,0.00423,0.52,73897,313,73748,4161669,56.32
1880,9,0.00401,0.00400,0.50,73585,294,73439,4087921,55.55
1880,10,0.00361,0.00360,0.54,73290,264,73168,4014482,54.78
1880,11,0.00312,0.00311,0.51,73026,227,72914,3941314,53.97
1880,12,0.00294,0.00293,0.52,72799,213,72697,3868400,53.14
1880,13,0.00303,0.00303,0.52,72585,220,72479,3795703,52.29
1880,14,0.00308,0.00308,0.52,72366,223,72258,3723224,51.45
1880,15,0.00363,0.00363,0.51,72143,262,72014,3650965,50.61
1880,16,0.00384,0.00383,0.50,71881,275,71745,3578951,49.79
1880,17,0.00468,0.00467,0.51,71606,334,71441,3507206,48.98
1880,18,0.00467,0.00466,0.49,71272,332,71103,3435765,48.21
1880,19,0.00536,0.00534,0.52,70939,379,70757,3364661,47.43
1880,20,0.00583,0.00582,0.50,70560,410,70353,3293904,46.68
1880,21,0.00566,0.00564,0.51,70150,396,69956,3223551,45.95
1880,22,0.00601,0.00599,0.50,69754,418,69547,3153594,45.21
1880,23,0.00603,0.00601,0.52,69336,417,69138,3084047,44.48
1880,24,0.00725,0.00723,0.51,68919,498,68675,3014910,43.75
1880,25,0.00656,0.00654,0.50,68421,447,68196,2946234,43.06
1880,26,0.00588,0.00586,0.50,67973,398,67773,2878038,42.34
1880,27,0.00613,0.00611,0.51,67575,413,67373,2810265,41.59
1880,28,0.00642,0.00640,0.51,67162,430,66951,2742892,40.84
1880,29,0.00587,0.00585,0.49,66732,391,66533,2675941,40.10
1880,30,0.00596,0.00595,0.53,66342,394,66156,2609408,39.33
1880,31,0.00600,0.00599,0.49,65947,395,65747,2543251,38.57
1880,32,0.00619,0.00617,0.53,65552,405,65363,2477505,37.79
1880,33,0.00581,0.00579,0.51,65148,377,64962,2412142,37.03
1880,34,0.00574,0.00572,0.48,64770,371,64578,2347180,36.24
1880,35,0.00593,0.00591,0.51,64400,381,64215,2282602,35.44
1880,36,0.00660,0.00658,0.50,64019,421,63808,2218387,34.65
1880,37,0.00733,0.00730,0.54,63598,464,63386,2154579,33.88
1880,38,0.01324,0.01314,0.43,63134,830,62659,2091193,33.12
1880,39,0.00760,0.00758,0.53,62304,472,62081,2028534,32.56
1880,40,0.00689,0.00687,0.50,61832,425,61618,1966453,31.80
1880,41,0.00631,0.00629,0.50,61408,386,61214,1904836,31.02
1880,42,0.00661,0.00659,0.50,61022,402,60822,1843621,30.21
1880,43,0.00713,0.00711,0.51,60619,431,60407,1782800,29.41
1880,44,0.00748,0.00745,0.51,60189,448,59970,1722392,28.62
1880,45,0.00772,0.00770,0.51,59740,460,59517,1662422,27.83
1880,46,0.00809,0.00806,0.49,59281,478,59038,1602905,27.04
1880,47,0.00942,0.00937,0.49,58803,551,58524,1543868,26.25
1880,48,0.00923,0.00919,0.51,58252,535,57990,1485344,25.50
1880,49,0.01054,0.01049,0.51,57717,605,57419,1427353,24.73
1880,50,0.01139,0.01133,0.52,57111,647,56799,1369934,23.99
1880,51,0.01185,0.01178,0.51,56465,665,56141,1313135,23.26
1880,52,0.01262,0.01254,0.51,55799,700,55459,1256993,22.53
1880,53,0.01289,0.01281,0.51,55099,706,54754,1201535,21.81
1880,54,0.01423,0.01413,0.51,54394,768,54014,1146781,21.08
1880,55,0.01454,0.01443,0.51,53625,774,53245,1092767,20.38
1880,56,0.01559,0.01547,0.50,52851,817,52444,1039522,19.67
1880,57,0.01665,0.01652,0.51,52034,859,51610,987078,18.97
1880,58,0.01729,0.01714,0.51,51174,877,50743,935467,18.28
1880,59,0.01947,0.01928,0.50,50297,970,49814,884724,17.59
1880,60,0.02006,0.01986,0.51,49327,980,48846,834910,16.93
1880,61,0.02220,0.02196,0.50,48348,1062,47820,786064,16.26
1880,62,0.02124,0.02102,0.51,47286,994,46801,738244,15.61
1880,63,0.02552,0.02522,0.53,46292,1167,45739,691444,14.94
1880,64,0.02746,0.02709,0.50,45125,1222,44517,645705,14.31
1880,65,0.02955,0.02912,0.49,43902,1278,43254,601188,13.69
1880,66,0.03148,0.03099,0.50,42624,1321,41967,557934,13.09
1880,67,0.03408,0.03352,0.51,41303,1384,40619,515967,12.49
1880,68,0.04016,0.03938,0.51,39919,1572,39144,475348,11.91
1880,69,0.03952,0.03875,0.50,38347,1486,37607,436204,11.38
1880,70,0.04415,0.04321,0.51,36861,1593,36076,398597,10.81
1880,71,0.04733,0.04625,0.50,35268,1631,34460,362521,10.28
1880,72,0.05209,0.05079,0.51,33637,1708,32795,328062,9.75
1880,73,0.05443,0.05300,0.50,31929,1692,31088,295267,9.25
1880,74,0.05932,0.05763,0.51,30236,1743,29379,264178,8.74
1880,75,0.06824,0.06606,0.52,28494,1882,27585,234799,8.24
1880,76,0.07402,0.07141,0.51,26611,1900,25673,207214,7.79
1880,77,0.08646,0.08286,0.50,24711,2048,23684,181541,7.35
1880,78,0.08585,0.08238,0.51,22664,1867,21747,157858,6.97
1880,79,0.09465,0.09045,0.51,20797,1881,19874,136110,6.54
1880,80,0.10145,0.09653,0.50,18915,1826,17998,116236,6.15
1880,81,0.11353,0.10761,0.52,17090,1839,16199,98238,5.75
1880,82,0.14195,0.13293,0.52,15251,2027,14281,82039,5.38
1880,83,0.13748,0.12871,0.50,13223,1702,12380,67758,5.12
1880,84,0.14921,0.13903,0.51,11521,1602,10735,55378,4.81
1880,85,0.16974,0.15679,0.51,9920,1555,9163,44643,4.50
1880,86,0.18251,0.16728,0.50,8364,1399,7666,35480,4.24
1880,87,0.19439,0.17745,0.51,6965,1236,6358,27814,3.99
1880,88,0.22433,0.20158,0.50,5729,1155,5148,21456,3.75
1880,89,0.23570,0.21079,0.50,4574,964,4091,16307,3.57
1880,90,0.25240,0.22450,0.51,3610,810,3211,12217,3.38
1880,91,0.25765,0.22861,0.51,2800,640,2484,9006,3.22
1880,92,0.28741,0.25221,0.51,2160,545,1895,6522,3.02
1880,93,0.29402,0.25609,0.50,1615,414,1407,4627,2.87
1880,94,0.32316,0.27778,0.49,1201,334,1033,3220,2.68
1880,95,0.37152,0.31319,0.50,868,272,731,2188,2.52
1880,96,0.36825,0.31000,0.49,596,185,502,1456,2.44
1880,97,0.36364,0.30725,0.50,411,126,347,955,2.32
1880,98,0.40311,0.33473,0.49,285,95,237,607,2.13
1880,99,0.46119,0.37736,0.52,190,72,155,371,1.96
1880,100,0.60204,0.46465,0.51,118,55,91,216,1.83
1880,101,0.38036,0.32075,0.51,63,20,53,124,1.97
1880,102,0.64212,0.50000,0.56,43,21,33,71,1.66
1880,103,0.40886,0.33333,0.45,21,7,17,38,1.76
1880,104,0.88728,0.66667,0.63,14,10,11,20,1.42
1880,105,0.74946,0.50000,0.33,5,2,3,10,2.00
1880,106,0.00000,0.00000,0.50,2,0,2,6,2.67
1880,107,0.59921,0.50000,0.67,2,1,2,4,1.67
1880,108,0.00000,0.00000,0.50,1,0,1,2,1.67
1880,109,1.49507,1.00000,0.67,1,1,1,1,0.67
1881,0,0.21275,0.18537,0.31,100000,18537,87131,4905323,49.05
1881,1,0.03260,0.03205,0.48,81463,2611,80100,4818192,59.15
1881,2,0.01516,0.01505,0.51,78852,1187,78267,4738092,60.09
1881,3,0.01237,0.01230,0.51,77665,955,77197,4659825,60.00
1881,4,0.00905,0.00901,0.50,76710,691,76363,4582629,59.74
1881,5,0.00579,0.00578,0.54,76019,439,75816,4506265,59.28
1881,6,0.00486,0.00485,0.53,75580,366,75407,4430450,58.62
1881,7,0.00491,0.00490,0.51,75213,368,75032,4355043,57.90
1881,8,0.00445,0.00444,0.52,74845,333,74686,4280010,57.18
1881,9,0.00387,0.00386,0.51,74512,288,74371,4205325,56.44
1881,10,0.00351,0.00350,0.50,74225,260,74095,4130954,55.65
1881,11,0.00296,0.00296,0.51,73965,219,73857,4056859,54.85
1881,12,0.00336,0.00335,0.51,73746,247,73624,3983002,54.01
1881,13,0.00267,0.00267,0.51,73499,196,73402,3909378,53.19
1881,14,0.00286,0.00286,0.51,73303,209,73201,3835975,52.33
1881,15,0.00352,0.00351,0.50,73093,257,72965,3762775,51.48
1881,16,0.00388,0.00387,0.51,72837,282,72699,3689810,50.66
1881,17,0.00424,0.00423,0.50,72555,307,72400,3617111,49.85
1881,18,0.00456,0.00455,0.52,72248,329,72091,3544711,49.06
1881,19,0.00500,0.00499,0.52,71919,359,71747,3472620,48.28
1881,20,0.00466,0.00465,0.51,71561,333,71397,3400873,47.52
1881,21,0.00481,0.00480,0.51,71228,342,71062,3329476,46.74
1881,22,0.00556,0.00554,0.51,70886,393,70695,3258415,45.97
1881,23,0.00571,0.00569,0.49,70493,401,70290,3187720,45.22
1881,24,0.00548,0.00547,0.52,70092,383,69909,3117430,44.48
1881,25,0.00531,0.00530,0.52,69709,369,69531,3047521,43.72
1881,26,0.00533,0.00532,0.52,69340,369,69163,2977990,42.95
1881,27,0.00565,0.00564,0.50,68971,389,68776,2908826,42.17
1881,28,0.00561,0.00560,0.52,68582,384,68398,2840050,41.41
1881,29,0.00546,0.00545,0.51,68198,371,68018,2771653,40.64
1881,30,0.00602,0.00601,0.51,67826,407,67627,2703635,39.86
1881,31,0.00522,0.00520,0.49,67419,351,67241,2636009,39.10
1881,32,0.00566,0.00564,0.50,67068,378,66880,2568767,38.30
1881,33,0.00474,0.00473,0.50,66690,315,66532,2501888,37.52
1881,34,0.00501,0.00500,0.51,66375,332,66211,2435355,36.69
1881,35,0.00526,0.00524,0.50,66043,346,65871,2369144,35.87
1881,36,0.00689,0.00687,0.55,65697,451,65493,2303273,35.06
1881,37,0.01340,0.01330,0.43,65245,868,64751,2237781,34.30
1881,38,0.00631,0.00629,0.51,64378,405,64181,2173030,33.75
1881,39,0.00675,0.00673,0.50,63973,431,63758,2108849,32.96
1881,40,0.00670,0.00668,0.51,63542,424,63334,2045091,32.18
1881,41,0.00581,0.00579,0.50,63118,366,62936,1981757,31.40
1881,42,0.00632,0.00630,0.53,62752,395,62566,1918821,30.58
1881,43,0.00665,0.00663,0.52,62357,413,62158,1856255,29.77
1881,44,0.00649,0.00647,0.51,61944,401,61746,1794098,28.96
1881,45,0.00691,0.00688,0.51,61543,424,61337,1732352,28.15
1881,46,0.00760,0.00757,0.51,61119,463,60893,1671015,27.34
1881,47,0.00829,0.00825,0.51,60657,501,60413,1610122,26.54
1881,48,0.00897,0.00893,0.50,60156,537,59885,1549709,25.76
1881,49,0.00982,0.00977,0.50,59619,583,59327,1489824,24.99
1881,50,0.01026,0.01021,0.51,59036,603,58739,1430498,24.23
1881,51,0.01065,0.01059,0.49,58434,619,58120,1371759,23.48
1881,52,0.01167,0.01160,0.50,57815,671,57476,1313638,22.72
1881,53,0.01252,0.01244,0.52,57144,711,56804,1256162,21.98
1881,54,0.01272,0.01264,0.50,56433,713,56080,1199358,21.25
1881,55,0.01422,0.01412,0.51,55720,787,55335,1143279,20.52
1881,56,0.01373,0.01364,0.52,54933,749,54573,1087943,19.81
1881,57,0.01619,0.01606,0.50,54183,870,53752,1033370,19.07
1881,58,0.01757,0.01741,0.51,53313,928,52853,979618,18.37
1881,59,0.01883,0.01866,0.52,52384,978,51912,926765,17.69
1881,60,0.01896,0.01879,0.51,51407,966,50935,874852,17.02
1881,61,0.01997,0.01978,0.51,50441,998,49950,823917,16.33
1881,62,0.02258,0.02233,0.51,49443,1104,48903,773968,15.65
1881,63,0.02430,0.02401,0.50,48339,1160,47764,725065,15.00
1881,64,0.02674,0.02639,0.51,47179,1245,46568,677300,14.36
1881,65,0.02943,0.02901,0.50,45934,1332,45272,630733,13.73
1881,66,0.03193,0.03143,0.51,44601,1402,43907,585460,13.13
1881,67,0.03470,0.03413,0.51,43199,1474,42483,541553,12.54
1881,68,0.03542,0.03481,0.51,41725,1452,41007,499070,11.96
1881,69,0.03825,0.03755,0.51,40273,1512,39530,458063,11.37
1881,70,0.04240,0.04152,0.50,38761,1609,37956,418533,10.80
1881,71,0.04539,0.04438,0.50,37151,1649,36329,380577,10.24
1881,72,0.05043,0.04920,0.50,35503,1747,34631,344248,9.70
1881,73,0.05554,0.05407,0.51,33756,1825,32865,309617,9.17
1881,74,0.06479,0.06282,0.52,31931,2006,30958,276752,8.67
1881,75,0.06544,0.06338,0.50,29925,1897,28985,245794,8.21
1881,76,0.07623,0.07339,0.49,28028,2057,26986,216809,7.74
1881,77,0.07961,0.07664,0.51,25971,1990,25001,189823,7.31
1881,78,0.09155,0.08763,0.51,23981,2101,22953,164822,6.87
1881,79,0.09504,0.09075,0.50,21879,1986,20892,141869,6.48
1881,80,0.10750,0.10215,0.51,19894,2032,18904,120977,6.08
1881,81,0.12605,0.11871,0.51,17862,2120,16821,102072,5.71
1881,82,0.12817,0.12051,0.50,15741,1897,14801,85251,5.42
1881,83,0.13588,0.12743,0.51,13844,1764,12983,70450,5.09
1881,84,0.15948,0.14784,0.51,12080,1786,11198,57467,4.76
1881,85,0.16266,0.15062,0.51,10294,1550,9532,46269,4.49
1881,86,0.18732,0.17180,0.52,8744,1502,8019,36737,4.20
1881,87,0.18851,0.17242,0.50,7241,1249,6623,28718,3.97
1881,88,0.22783,0.20451,0.50,5993,1226,5379,22094,3.69
1881,89,0.23458,0.20998,0.50,4767,1001,4267,16715,3.51
1881,90,0.27481,0.24174,0.50,3766,910,3313,12448,3.31
1881,91,0.26262,0.23171,0.49,2856,662,2520,9135,3.20
1881,92,0.27177,0.23996,0.51,2194,526,1937,6615,3.01
1881,93,0.31127,0.26865,0.49,1668,448,1439,4678,2.81
1881,94,0.33373,0.28713,0.51,1220,350,1049,3238,2.66
1881,95,0.37324,0.31528,0.51,869,274,734,2189,2.52
1881,96,0.37198,0.31440,0.51,595,187,503,1455,2.44
1881,97,0.30904,0.26627,0.48,408,109,352,952,2.33
1881,98,0.42467,0.35081,0.50,299,105,247,600,2.00
1881,99,0.56724,0.44099,0.50,194,86,151,353,1.81
1881,100,0.47166,0.37778,0.47,109,41,87,201,1.85
1881,101,0.55909,0.44643,0.55,68,30,54,114,1.69
1881,102,0.68471,0.51613,0.52,37,19,28,60,1.61
1881,103,0.39442,0.33333,0.54,18,6,15,32,1.78
1881,104,0.95325,0.70000,0.62,12,8,9,17,1.40
1881,105,0.37485,0.33333,0.67,4,1,3,8,2.22
1881,106,0.59961,0.50000,0.67,2,1,2,5,2.00
1881,107,0.00000,0.00000,0.50,1,0,1,3,2.34
1881,108,0.00000,0.00000,0.50,1,0,1,2,1.34
1881,109,2.96858,1.00000,0.34,1,1,0,0,0.34
1882,0,0.18914,0.16718,0.31,100000,16718,88393,4993832,49.94
1882,1,0.03200,0.03149,0.49,83282,2622,81949,4905440,58.90
1882,2,0.01684,0.01670,0.52,80660,1347,80007,4823491,59.80
1882,3,0.01210,0.01203,0.51,79312,954,78840,4743483,59.81
1882,4,0.00814,0.00810,0.50,78358,635,78040,4664643,59.53
1882,5,0.00588,0.00586,0.51,77723,455,77498,4586603,59.01
1882,6,0.00573,0.00572,0.54,77268,442,77063,4509105,58.36
1882,7,0.00576,0.00574,0.51,76826,441,76608,4432042,57.69
1882,8,0.00463,0.00462,0.52,76385,353,76214,4355434,57.02
1882,9,0.00385,0.00384,0.52,76032,292,75890,4279220,56.28
1882,10,0.00338,0.00338,0.51,75740,256,75616,4203330,55.50
1882,11,0.00326,0.00325,0.51,75484,245,75364,4127714,54.68
1882,12,0.00298,0.00298,0.50,75239,224,75126,4052350,53.86
1882,13,0.00273,0.00273,0.50,75014,205,74911,3977224,53.02
1882,14,0.00315,0.00315,0.50,74810,235,74693,3902313,52.16
1882,15,0.00347,0.00347,0.52,74574,259,74449,3827620,51.33
1882,16,0.00298,0.00298,0.52,74316,221,74210,3753171,50.50
1882,17,0.00437,0.00436,0.53,74094,323,73943,3678961,49.65
1882,18,0.00461,0.00460,0.51,73771,339,73605,3605018,48.87
1882,19,0.00541,0.00540,0.51,73432,397,73240,3531413,48.09
1882,20,0.00561,0.00559,0.49,73036,409,72829,3458173,47.35
1882,21,0.00573,0.00571,0.51,72627,415,72426,3385344,46.61
1882,22,0.00580,0.00578,0.51,72212,417,72006,3312919,45.88
1882,23,0.00585,0.00584,0.51,71795,419,71590,3240912,45.14
1882,24,0.00539,0.00538,0.51,71376,384,71189,3169323,44.40
1882,25,0.00561,0.00559,0.52,70992,397,70800,3098133,43.64
1882,26,0.00616,0.00615,0.50,70595,434,70379,3027334,42.88
1882,27,0.00557,0.00555,0.51,70161,390,69968,2956955,42.15
1882,28,0.00597,0.00595,0.52,69771,415,69570,2886986,41.38
1882,29,0.00557,0.00556,0.51,69356,385,69166,2817416,40.62
1882,30,0.00592,0.00590,0.51,68971,407,68772,2748250,39.85
1882,31,0.00547,0.00545,0.50,68564,374,68376,2679478,39.08
1882,32,0.00529,0.00527,0.50,68190,360,68011,2611101,38.29
1882,33,0.00547,0.00545,0.50,67830,370,67646,2543091,37.49
1882,34,0.00509,0.00508,0.51,67460,343,67293,2475445,36.69
1882,35,0.00784,0.00781,0.54,67118,524,66876,2408152,35.88
1882,36,0.01451,0.01439,0.41,66594,958,66029,2341276,35.16
1882,37,0.00736,0.00734,0.54,65635,482,65413,2275247,34.66
1882,38,0.00558,0.00556,0.50,65154,362,64974,2209834,33.92
1882,39,0.00595,0.00594,0.52,64792,385,64607,2144860,33.10
1882,40,0.00547,0.00545,0.50,64407,351,64231,2080253,32.30
1882,41,0.00719,0.00716,0.53,64056,459,63839,2016022,31.47
1882,42,0.00698,0.00696,0.50,63597,442,63374,1952184,30.70
1882,43,0.00679,0.00676,0.51,63155,427,62943,1888809,29.91
1882,44,0.00729,0.00727,0.52,62727,456,62509,1825866,29.11
1882,45,0.00726,0.00723,0.52,62272,450,62055,1763357,28.32
1882,46,0.00796,0.00793,0.52,61821,490,61584,1701302,27.52
1882,47,0.00889,0.00885,0.51,61331,543,61066,1639718,26.74
1882,48,0.00882,0.00878,0.51,60788,534,60529,1578652,25.97
1882,49,0.00882,0.00878,0.52,60254,529,59999,1518123,25.20
1882,50,0.01066,0.01061,0.50,59725,633,59406,1458124,24.41
1882,51,0.01065,0.01060,0.51,59092,626,58785,1398718,23.67
1882,52,0.01149,0.01143,0.51,58466,668,58141,1339933,22.92
1882,53,0.01285,0.01278,0.52,57797,738,57445,1281792,22.18
1882,54,0.01259,0.01251,0.50,57059,714,56704,1224347,21.46
1882,55,0.01282,0.01274,0.51,56345,718,55991,1167643,20.72
1882,56,0.01577,0.01565,0.51,55627,871,55200,1111652,19.98
1882,57,0.01577,0.01565,0.51,54757,857,54339,1056453,19.29
1882,58,0.01592,0.01579,0.50,53899,851,53472,1002113,18.59
1882,59,0.01681,0.01668,0.50,53048,885,52608,948641,17.88
1882,60,0.01883,0.01866,0.51,52164,973,51682,896033,17.18
1882,61,0.01990,0.01971,0.50,51191,1009,50691,844351,16.49
1882,62,0.02255,0.02230,0.50,50182,1119,49626,793660,15.82
1882,63,0.02309,0.02283,0.51,49063,1120,48511,744034,15.16
1882,64,0.02599,0.02566,0.51,47942,1230,47334,695522,14.51
1882,65,0.02851,0.02811,0.51,46712,1313,46063,648188,13.88
1882,66,0.03076,0.03030,0.51,45399,1376,44718,602126,13.26
1882,67,0.03159,0.03110,0.51,44023,1369,43347,557407,12.66
1882,68,0.03702,0.03637,0.51,42654,1551,41901,514060,12.05
1882,69,0.03814,0.03743,0.50,41103,1538,40332,472159,11.49
1882,70,0.04391,0.04300,0.51,39564,1701,38738,431827,10.91
1882,71,0.04518,0.04420,0.51,37863,1674,37043,393089,10.38
1882,72,0.04923,0.04807,0.51,36190,1740,35344,356046,9.84
1882,73,0.05693,0.05538,0.51,34450,1908,33515,320702,9.31
1882,74,0.05941,0.05771,0.50,32542,1878,31612,287187,8.83
1882,75,0.06645,0.06429,0.49,30664,1971,29668,255575,8.33
1882,76,0.06966,0.06733,0.50,28693,1932,27735,225907,7.87
1882,77,0.07934,0.07643,0.52,26761,2045,25780,198172,7.41
1882,78,0.08534,0.08185,0.50,24715,2023,23706,172393,6.98
1882,79,0.09565,0.09137,0.51,22692,2073,21678,148687,6.55
1882,80,0.11164,0.10588,0.51,20619,2183,19556,127009,6.16
1882,81,0.11563,0.10930,0.50,18436,2015,17426,107453,5.83
1882,82,0.13030,0.12241,0.51,16421,2010,15426,90028,5.48
1882,83,0.14104,0.13196,0.51,14411,1902,13483,74601,5.18
1882,84,0.14432,0.13477,0.51,12509,1686,11681,61119,4.89
1882,85,0.16775,0.15509,0.51,10823,1679,10006,49437,4.57
1882,86,0.18576,0.16995,0.50,9145,1554,8366,39431,4.31
1882,87,0.19507,0.17777,0.50,7590,1349,6918,31065,4.09
1882,88,0.20971,0.19004,0.51,6241,1186,5656,24148,3.87
1882,89,0.22880,0.20569,0.51,5055,1040,4544,18492,3.66
1882,90,0.23976,0.21433,0.51,4015,861,3589,13947,3.47
1882,91,0.24044,0.21445,0.50,3155,677,2814,10358,3.28
1882,92,0.28048,0.24643,0.51,2478,611,2177,7544,3.04
1882,93,0.31249,0.27089,0.51,1867,506,1619,5367,2.87
1882,94,0.32850,0.28111,0.49,1362,383,1165,3748,2.75
1882,95,0.28944,0.25280,0.50,979,247,855,2583,2.64
1882,96,0.34377,0.29333,0.50,731,215,624,1728,2.36
1882,97,0.39431,0.33255,0.53,517,172,436,1104,2.14
1882,98,0.48135,0.38869,0.50,345,134,279,668,1.94
1882,99,0.47032,0.38728,0.54,211,82,174,390,1.85
1882,100,0.66450,0.50000,0.50,129,65,97,216,1.67
1882,101,0.56972,0.43396,0.45,65,28,49,119,1.84
1882,102,0.34155,0.30000,0.59,37,11,32,70,1.90
1882,103,1.06936,0.71429,0.54,26,18,17,37,1.46
1882,104,0.18745,0.16667,0.33,7,1,7,20,2.78
1882,105,0.23069,0.20000,0.33,6,1,5,14,2.27
1882,106,0.27257,0.25000,0.67,5,1,4,9,1.75
1882,107,0.42831,0.33333,0.33,4,1,3,4,1.11
1882,108,1.99306,1.00000,0.50,2,2,1,1,0.50
1883,0,0.18327,0.16259,0.31,100000,16259,88713,5026153,50.26
1883,1,0.03431,0.03373,0.50,83741,2825,82340,4937440,58.96
1883,2,0.01677,0.01664,0.51,80917,1346,80251,4855100,60.00
1883,3,0.01025,0.01020,0.52,79570,812,79179,4774849,60.01
1883,4,0.00734,0.00731,0.51,78759,576,78476,4695670,59.62
1883,5,0.00732,0.00730,0.52,78183,570,77906,4617194,59.06
1883,6,0.00598,0.00596,0.51,77612,462,77384,4539288,58.49
1883,7,0.00612,0.00610,0.54,77150,471,76933,4461903,57.83
1883,8,0.00374,0.00374,0.50,76679,287,76535,4384970,57.19
1883,9,0.00388,0.00387,0.50,76393,296,76246,4308435,56.40
1883,10,0.00327,0.00327,0.50,76097,249,75973,4232189,55.62
1883,11,0.00262,0.00262,0.51,75848,199,75751,4156216,54.80
1883,12,0.00255,0.00254,0.49,75649,192,75551,4080465,53.94
1883,13,0.00313,0.00313,0.51,75457,236,75342,4004914,53.08
1883,14,0.00269,0.00268,0.50,75221,202,75120,3929572,52.24
1883,15,0.00354,0.00353,0.52,75019,265,74892,3854452,51.38
1883,16,0.00386,0.00386,0.53,74754,288,74619,3779560,50.56
1883,17,0.00451,0.00450,0.51,74465,335,74301,3704940,49.75
1883,18,0.00457,0.00456,0.53,74131,338,73971,3630639,48.98
1883,19,0.00490,0.00489,0.50,73793,361,73612,3556668,48.20
1883,20,0.00524,0.00523,0.51,73432,384,73245,3483056,47.43
1883,21,0.00544,0.00542,0.51,73048,396,72854,3409811,46.68
1883,22,0.00505,0.00504,0.50,72652,366,72469,3336957,45.93
1883,23,0.00616,0.00614,0.52,72286,444,72072,3264488,45.16
1883,24,0.00578,0.00577,0.51,71842,414,71641,3192416,44.44
1883,25,0.00544,0.00543,0.53,71428,388,71246,3120775,43.69
1883,26,0.00573,0.00571,0.49,71040,406,70833,3049529,42.93
1883,27,0.00584,0.00582,0.50,70634,411,70429,2978696,42.17
1883,28,0.00547,0.00545,0.50,70223,383,70033,2908268,41.41
1883,29,0.00577,0.00575,0.50,69840,402,69637,2838235,40.64
1883,30,0.00537,0.00536,0.52,69438,372,69259,2768598,39.87
