A,B,C,D,E,F,G,H,Year,R2,RMSE,AIC,Country
0.1616479972000478,0.8402278397863148,0.508139068616424,0.007023804040409145,1.8891840462870177,26.814015049347578,9.149157598550786e-05,1.0995411571111446,1908,0.9443703155447881,0.012385140221999066,-109.82384704969058,ESP
0.15585602384444333,0.8008465277964109,0.503240621253338,0.007136004151568511,1.9851268548669754,27.07775978295377,0.00010195924552489522,1.0989411127537727,1909,0.936512117160363,0.014819610772711371,-95.28807539265557,ESP
0.13270157031954216,0.559957140015679,0.4725323445940244,0.007108410349908042,1.8168685108929354,28.233501749817588,6.807598363208201e-05,1.1054936250861356,1910,0.961325380132326,0.009196423202595904,-133.93615050162157,ESP
0.16934060676381016,0.7093420049625978,0.5325234360331738,0.007164181217130924,1.4499001331757289,28.747648626911847,4.0294758466451616e-05,1.1138323751428296,1911,0.963296743389318,0.008943918689158644,-136.19125537180025,ESP
0.15445976065246492,0.9404529465517842,0.49519124526356856,0.006679819122424389,1.6154832065614506,28.755012645086385,5.0448696598599796e-05,1.1094386912150087,1912,0.9410415676409232,0.014200773308863521,-98.74312507729445,ESP
0.1810361314612346,1.0588344211258445,0.5366930184513171,0.006848457015721111,1.5071742537664221,28.963463139001163,4.8208683231485876e-05,1.110226534604897,1913,0.9548751532945086,0.01077726102525755,-121.08762045188149,ESP
0.13568507243052902,0.7604791808426491,0.46373799250940473,0.0067431999510568046,1.786437319813747,27.546292002973583,6.173328610701273e-05,1.1067460391367794,1914,0.9472656940450808,0.01242322989767559,-109.5751192099143,ESP
0.13509130961567986,0.7407454078845043,0.46833803554709563,0.006720898798119889,1.638720431489612,28.916689574321992,5.1960716258454746e-05,1.1092148225005953,1915,0.9645420875753998,0.008393288100194456,-141.33811480692026,ESP
0.1213754893843116,0.695892893070446,0.4421104993659252,0.006625304894383222,1.7515860258594507,28.605063052561555,5.264511363621585e-05,1.1089185663839791,1916,0.9630711159737001,0.008684891712928473,-138.5717557807908,ESP
0.1160052553537498,0.5889174723389833,0.43275385915696557,0.006728778436802992,1.831188887077858,27.891352718220553,6.538610980466424e-05,1.10625289438521,1917,0.947771198925217,0.012475136915177692,-109.2373882623022,ESP
0.14463710094553564,0.530452952403678,0.4152318617804297,0.02154073648167307,2.59651103028549,28.245290597989722,7.401739512471812e-05,1.105919351492748,1918,0.9167192636776994,0.011382138601226352,-116.66446289415529,ESP
0.10452181809647094,0.4634291512471367,0.4075986698232613,0.008617924509882136,2.150597137095575,27.623592621361432,8.163947903472791e-05,1.1024790182374735,1919,0.9381804145040792,0.01307267565902809,-105.44767305138868,ESP
0.14721210808878682,0.6232377639260672,0.482691496641556,0.00832439641837676,1.7438222321531243,27.97352094022013,5.8994953614177645e-05,1.1072454790908641,1920,0.9597599927337391,0.008534877237286197,-139.9830964299631,ESP
0.12606023632499702,0.554709260768198,0.4622764593284548,0.006685547485702078,1.4880037433684403,27.9755214570411,4.66972747009866e-05,1.1107581950592513,1921,0.9651425851324779,0.008185769895569298,-143.3659564968408,ESP
0.13246858386213178,0.7646798777346191,0.47419071153815556,0.00664370303943765,1.4718511057975678,29.37307977179993,4.061517947032741e-05,1.112310338259985,1922,0.9492541543179795,0.012216243482151085,-110.93604878874368,ESP
0.12088782279685105,0.6769770000786616,0.4694006237853195,0.006353070609493879,1.4174158719282923,29.349230296608376,4.6476619798307235e-05,1.1104100682659983,1923,0.9649678141833663,0.008633603081767315,-139.05151933052485,ESP
0.10518074712740755,0.6412845932508647,0.44143466130897,0.006019111115748911,1.6810640313719891,28.155120429872888,6.068138087246848e-05,1.1054132462179331,1924,0.9582414549055569,0.010167252807104054,-125.80719945666277,ESP
0.0954485740460471,0.5829547231308044,0.42850456258482317,0.005707050540386285,1.7105737195478938,27.87944693065183,6.298340377616332e-05,1.1053998923697836,1925,0.9728937313389822,0.006809425001023659,-158.27721296894208,ESP
0.08520273908956517,0.521598407861352,0.40730373327674085,0.005600742410540731,1.6044616168914778,28.28575771214125,6.402101826588838e-05,1.104312999411393,1926,0.9743018769171652,0.006231513681004072,-165.46097436936748,ESP
0.07260748069339507,0.4625065572383822,0.3804579731443959,0.005701313758032432,1.8338451678610639,28.2106256472817,5.964302020444882e-05,1.1059285237692038,1927,0.9653129193083447,0.008749957877974458,-137.96717541901114,ESP
0.07908188809541072,0.4777373397651093,0.39812642818575184,0.005170516455666651,1.8458297316048433,27.442408326241903,7.326092572802297e-05,1.1014225132473936,1928,0.9744870452231111,0.006272969307139852,-164.9239001020888,ESP
0.06730728951892231,0.4160887163383889,0.37667660161595296,0.004993425124377383,1.9052988576240486,27.30779153344892,7.891068583969205e-05,1.1004181922357807,1929,0.9688070047082838,0.007886365658241667,-146.38416762358867,ESP
0.06313757385265804,0.3141403897115656,0.37187378069333815,0.004823047336888892,1.9157458381201564,27.19865827731369,7.20181733086706e-05,1.101181167797323,1930,0.9791161574823032,0.0052901003752247105,-178.72732038115737,ESP
0.06251071586112956,0.3471554390237984,0.3741060218185602,0.0051941001371749165,1.512339584961316,29.01051747651419,4.951667260971965e-05,1.108321274989267,1931,0.9810832000763616,0.00494770876006497,-184.14724321248792,ESP
0.06046292591419502,0.38739935610087783,0.3731377136978656,0.004540237438342432,1.7866476676532046,27.30540562738876,6.156816833229693e-05,1.1038644545851102,1932,0.9722124512723063,0.007441311363566942,-151.08932077796032,ESP
0.055438680166646416,0.36821427254831257,0.35716821116763353,0.004672754341236817,1.5377296036310852,29.437705982551456,5.544794813428592e-05,1.1053029824651242,1933,0.9794539595620231,0.005385744885095832,-177.27592943420746,ESP
0.04667755097929754,0.2848236744866254,0.3292332629918376,0.004421168942820169,1.7000869521214987,28.760344137832703,5.6546222770362714e-05,1.1048160134818366,1934,0.9753685149830172,0.00653703789308941,-161.5839197712168,ESP
0.04253210106085613,0.2481820962640736,0.3138700322850337,0.004188882116004879,1.8479270338680924,28.579124709974188,7.163289044266933e-05,1.100826753210274,1935,0.9819734790748571,0.004723281365808974,-187.90733044170344,ESP
0.03741163374019663,0.19771407870998745,0.2977769347570711,0.006518201189475584,2.6492151438434206,28.340904792317524,9.384791167754784e-05,1.0967719173802615,1936,0.9766521543830288,0.005518596960916015,-175.30211922541918,ESP
0.04560468578068531,0.1898978297246168,0.3058096063395969,0.00792479814213592,4.111036980394672,25.422227249349426,0.00017319399756733379,1.0885720272564712,1937,0.9668721538306498,0.00724283059094551,-153.2791554755496,ESP
0.03986358429699552,0.17170561028909526,0.28385769100200187,0.007764531799708121,4.375949696494951,24.562011817369935,0.00017934248149745799,1.0901660356807135,1938,0.9772368619640348,0.005247997609437046,-179.37456093244697,ESP
0.04402558461704725,0.19121450563192527,0.29771634065435276,0.007231277803718074,2.5099424095057565,28.2231651787295,0.0001360482629703973,1.0932720155409015,1939,0.9751213491355635,0.005494902507471063,-175.6506467203646,ESP
0.037037211744235965,0.10196986410316619,0.28035748669845834,0.006292367401421936,2.9772042809803643,28.32044271046469,0.00010789921497392536,1.0948832958817636,1940,0.9866408021451532,0.003075840851823924,-222.65029197668383,ESP
0.03442836102764073,0.09611713860669648,0.2887714368142926,0.005313582690172225,2.815061500495677,27.493754300759687,0.000187272811271694,1.0900817522628632,1941,0.9870611773261252,0.00352542548493537,-211.6000433703755,ESP
0.03476020576105768,0.17587776399783603,0.2931577215535277,0.0050141695339808974,2.359979115941877,28.29170663937131,8.627351396648999e-05,1.0981602058321507,1942,0.9824599260224297,0.0045172385161848785,-191.5201656075787,ESP
0.029346524157175317,0.14403028721548822,0.2705185333004869,0.0044322072848684045,2.716359713168853,27.35751676066792,7.737328834209395e-05,1.0974315904829384,1943,0.987762452862684,0.0030273007674435624,-223.93875289861006,ESP
0.022845929718222604,0.11081246470459476,0.24247390577543232,0.0044529545013180655,2.4631557687912125,28.96390064234142,6.0030582819984e-05,1.1012363571788544,1944,0.98568197583336,0.0036207289072372555,-209.4394309645361,ESP
0.020911349450905465,0.10421773169546794,0.23221459835682493,0.003931027783820321,2.7054919167447524,27.618094512196908,6.793531703539999e-05,1.0982226240423731,1945,0.9888846904841707,0.002752065232803786,-231.65965370917655,ESP
0.01921081161179307,0.10448892710030903,0.23287307730390966,0.0035613886618351847,3.601086545763163,25.713187672997503,0.00010977373484109702,1.0926821156369113,1946,0.9910687543784028,0.002459015693247384,-240.77948245907203,ESP
0.01782096320161322,0.10665258916475147,0.21923770476285964,0.0034783226407891924,3.523929784712181,25.924705900163232,8.318490932159179e-05,1.0959301113407436,1947,0.9900569828907659,0.002665372846043777,-234.252275062744,ESP
0.014950011337572133,0.09295951008899801,0.20598886976639597,0.0030996465825524834,3.5619108424669452,26.222136989591878,7.811816082722788e-05,1.0951086947412998,1948,0.9933072258777603,0.0017789431937781334,-267.002557611608,ESP
0.014235747001549013,0.0809106235355708,0.20533983663242597,0.002847320272403471,3.4950565936463933,26.60979345041707,7.678527190524966e-05,1.096370456847914,1949,0.993115754459507,0.0019819128028068273,-258.25107754660417,ESP
0.014793167887417953,0.09379509177929572,0.21775892713714542,0.002538408524198817,3.0782207586051795,26.742820550605668,5.902031953508965e-05,1.0999330192693886,1950,0.9949961592974926,0.0015171287151701288,-279.8977520520054,ESP
0.013795721590032058,0.08490674536248113,0.21154972305036238,0.002207237790966973,2.9080715117928104,27.44957549879965,4.7187334771628686e-05,1.1056272871909285,1951,0.9967643232509961,0.0011157717551649603,-304.7868830893795,ESP
0.010895666770655118,0.07722724346604529,0.19967408363032052,0.0014900924372311685,2.432238208521994,28.55815617790637,4.591825955850189e-05,1.1027929360159154,1952,0.9952663321885059,0.0016755232804904513,-271.8539678755399,ESP
0.008659484115548356,0.060434899465030355,0.19026912002925678,0.0013677019058161743,1.4867059549240875,33.70527685715428,2.865511450118006e-05,1.110599392231037,1953,0.9976705754060582,0.0009209213207133607,-320.33296985152884,ESP
0.00753193943306619,0.056164971000655345,0.18791979576979345,0.0012047682010390486,1.5505208203642193,33.90416911343894,2.9717994585064907e-05,1.1089302277174613,1954,0.9969154492767843,0.0012660861328001153,-294.54977631801574,ESP
